,image,xmin,ymin,xmax,ymax
8183,1b089ea6.jpg,199,110,978,528
8184,7d19febd.jpg,56,174,983,439
8185,4613667b.jpg,7,5,1100,599
8186,88a3a2e6.jpg,45,119,722,325
8187,1592abb4.jpg,199,157,961,526
8188,cfa19e80.jpg,-3,86,803,357
8189,b0adaba8.jpg,30,79,1041,503
8190,7ef1f2c0.jpg,20,164,1055,526
8191,ee5c7600.jpg,11,8,1045,159
8192,e9cce61c.jpg,23,139,1063,428
8193,7ad45b3e.jpg,4,8,1099,211
8194,ebdb7544.jpg,-2,0,1098,327
8195,66496ad7.jpg,49,98,886,324
8196,84e1cac4.jpg,3,11,1092,446
8197,2c770a16.jpg,0,13,1112,447
8198,f514d3c0.jpg,39,96,994,477
8199,a623516c.jpg,50,146,989,492
8200,ff2c20cc.jpg,17,98,1052,473
8201,35d88dfc.jpg,33,67,712,291
8202,ab53ab85.jpg,14,114,906,444
8203,9974f6ab.jpg,11,78,1002,410
8204,e429da12.jpg,12,135,1040,410
8205,6581f831.jpg,246,242,869,482
8206,917f76bb.jpg,44,124,1019,431
8207,974dc5fc.jpg,6,3,1084,271
8208,b90dbb5c.jpg,2,1,1091,361
8209,e6ffa80c.jpg,-13,0,1095,406
8210,2a9a0827.jpg,239,605,869,1217
8211,4deaef1b.jpg,5,15,1065,213
8212,979aaa2d.jpg,13,61,1080,342
8213,cca06b1e.jpg,32,128,1037,410
8214,6b7acadd.jpg,251,224,846,475
8215,1b05bbb0.jpg,25,40,1071,306
8216,765172c1.jpg,46,47,993,283
8217,ee7342d2.jpg,269,233,839,468
8218,de3c2de1.jpg,12,19,1055,313
8219,4485b8c0.jpg,21,20,1048,377
8220,b340fdec.jpg,-5,-1,1099,360
8221,ae668970.jpg,13,4,806,126
8222,451f293e.jpg,-4,3,1092,217
8223,bd4bef61.jpg,41,135,1053,432
8224,77c9cd3b.jpg,-2,-1,1087,296
8225,214851a2.jpg,19,155,1047,391
8226,e7d7e0c3.jpg,-5,-5,1100,397
8227,60f14156.jpg,165,90,971,598
8228,33ec74f3.jpg,7,0,1075,368
8229,3fcf2404.jpg,9,86,1011,448
8230,b23b0e5e.jpg,19,74,1062,531
8231,11ab7bce.jpg,-14,1,1105,351
8232,e00ef817.jpg,56,69,1016,441
8233,48642972.jpg,38,192,1015,462
8234,dba58da5.jpg,28,93,1066,497
8235,cd583fcd.jpg,30,80,1018,350
8236,087495e6.jpg,10,7,1104,326
8237,d17450f3.jpg,54,39,452,192
8238,1f2913e3.jpg,-6,-4,1117,363
8239,bf64e8f6.jpg,-6,0,864,302
8240,900663a3.jpg,34,158,1026,438
8241,a654239e.jpg,55,111,1039,447
8242,f0a51fbf.jpg,22,143,1024,393
8243,1242c17d.jpg,4,42,755,390
8244,2e7518e5.jpg,-1,-8,1084,591
8245,687364d8.jpg,85,-4,923,319
8246,cac20bb6.jpg,204,241,837,541
8247,16dad39c.jpg,2,9,1095,336
8248,60b08846.jpg,145,-8,976,584
8249,8e3dd01a.jpg,-2,13,1063,431
8250,9e94a9fe.jpg,32,183,1005,472
8251,3e093171.jpg,22,111,686,341
8252,4dd2ca24.jpg,1,7,846,238
8253,8e5ed823.jpg,119,121,624,324
8254,b310caa2.jpg,-7,0,748,266
8255,4f14b36d.jpg,-4,4,1088,383
8256,1cbcf07b.jpg,4,5,1081,233
8257,a3844c28.jpg,10,47,534,858
8258,cbcb418d.jpg,-4,0,1127,315
8259,aa56de1b.jpg,191,177,942,486
8260,d04d0fb8.jpg,185,233,898,431
8261,73a59a20.jpg,-2,2,1079,322
8262,e0d6b877.jpg,130,11,948,394
8263,24bf56bb.jpg,3,5,1095,480
8264,9b4cb03c.jpg,5,83,902,579
8265,cc41db80.jpg,276,158,816,404
8266,13285808.jpg,12,12,1075,267
8267,605f6ed6.jpg,-8,-5,1090,302
8268,db40a09a.jpg,38,51,1022,272
8269,bd069141.jpg,26,10,1044,289
8270,a93d4a7c.jpg,144,194,946,478
8271,7e4cd196.jpg,108,128,960,389
8272,cfb6ca9c.jpg,3,1,1068,250
8273,c0a6d666.jpg,66,4,766,385
8274,d6e9a87a.jpg,144,16,611,370
8275,e1a47a8e.jpg,16,77,1052,387
8276,f4d2a52b.jpg,7,-5,911,295
8277,b274a606.jpg,13,-5,1056,709
8278,ddbb0de6.jpg,140,79,879,412
8279,8532d0d6.jpg,2,0,1089,349
8280,93c063ac.jpg,35,148,1043,483
8281,9439664d.jpg,21,40,1059,543
8282,a314019f.jpg,23,36,1110,368
8283,d5f7ec0e.jpg,108,171,982,374
8284,24bb2882.jpg,-13,3,1088,241
8285,21c90d73.jpg,37,29,627,231
8286,c3b22faf.jpg,146,178,935,517
8287,9229a511.jpg,63,15,863,519
8288,b6578e2d.jpg,1,84,713,378
8289,3985eb3c.jpg,4,0,838,222
8290,cd44dc39.jpg,4,15,1067,188
8291,5684d809.jpg,1,-2,1091,452
8292,fbd1322d.jpg,1,5,1082,207
8293,d9f31f5c.jpg,11,8,942,256
8294,9a0ed01d.jpg,-2,-6,1072,457
8295,b14a0572.jpg,248,230,851,505
8296,e026b02d.jpg,24,104,1054,456
8297,30681952.jpg,21,55,758,506
8298,f176cfbe.jpg,14,32,738,288
8299,6cc7e3bd.jpg,24,86,1045,441
8300,1290161b.jpg,21,11,1064,354
8301,a1180184.jpg,2,9,1115,352
8302,d200f288.jpg,0,4,841,286
8303,2d3967c1.jpg,277,251,861,468
8304,8a0ff396.jpg,30,117,1050,496
8305,6c337bcb.jpg,25,143,1040,442
8306,b4f458de.jpg,169,141,929,453
8307,7198ba4d.jpg,4,4,610,303
8308,eba93d4f.jpg,43,162,1057,491
8309,3a831f39.jpg,8,17,1065,417
8310,2dda4194.jpg,17,128,858,413
8311,683fbc9a.jpg,13,59,712,238
8312,8943ded2.jpg,87,83,965,604
8313,cbf613cc.jpg,23,168,1064,508
8314,a2e6e491.jpg,-1,-6,1064,337
8315,f7bf7119.jpg,44,183,1023,451
8316,cfa397ce.jpg,-2,5,1093,397
8317,c47fbfee.jpg,-3,-7,1066,471
8318,595c74ae.jpg,19,202,1044,512
8319,1cda3adf.jpg,26,103,1047,387
8320,df67071d.jpg,0,6,1089,334
8321,87375caf.jpg,9,62,1088,431
8322,3c7451b8.jpg,55,36,666,450
8323,97791473.jpg,25,189,1059,477
8324,3153b972.jpg,-9,-1,1099,275
8325,6c002326.jpg,-14,0,1107,363
8326,994cc34f.jpg,-6,-3,1114,511
8327,aa5a7140.jpg,68,98,1023,413
8328,56c775b3.jpg,54,183,1024,490
8329,5c55f21a.jpg,4,7,1079,260
8330,1c1b9776.jpg,14,116,664,262
8331,34dde212.jpg,233,192,878,450
8332,4db19916.jpg,42,105,1003,540
8333,b3c2ee70.jpg,43,169,1040,428
8334,72516dc9.jpg,1,17,1070,453
8335,8305abbf.jpg,5,5,719,174
8336,6a2bcbb1.jpg,19,67,901,401
8337,59597b68.jpg,16,32,462,200
8338,2ac10fa6.jpg,13,97,680,279
8339,a23f85b0.jpg,17,14,997,436
8340,fa8aa8ea.jpg,6,6,936,313
8341,670fb88b.jpg,10,21,1068,504
8342,3a33d4a3.jpg,4,25,1081,488
8343,3f75c72b.jpg,24,53,803,276
8344,a3aceb4d.jpg,123,124,992,432
8345,4c4fd420.jpg,9,115,714,318
8346,1ba663d7.jpg,-3,2,1114,258
8347,e0c6ec32.jpg,125,142,750,396
8348,430dc946.jpg,4,34,1054,446
8349,c901e29a.jpg,2,1,1093,399
8350,5c6461a3.jpg,273,253,841,532
8351,ef00fd9a.jpg,5,27,1107,578
8352,a0df3679.jpg,-4,2,1097,343
8353,719bb547.jpg,19,77,1084,382
8354,a7663de4.jpg,28,104,1024,433
8355,686c82d6.jpg,21,13,1034,134
8356,f7b477f7.jpg,22,152,1084,501
8357,ea267f47.jpg,13,56,540,222
8358,d0df591d.jpg,4,-1,621,356
8359,48773642.jpg,7,2,1074,160
8360,4d122bbd.jpg,16,32,1084,406
8361,afde58cd.jpg,19,10,839,478
8362,d08b2149.jpg,15,140,1073,467
8363,fdf87a0d.jpg,8,107,710,328
8364,27e637ed.jpg,21,43,1032,515
8365,fbdab2a0.jpg,-2,-4,1090,206
8366,d5812573.jpg,1,97,506,234
8367,7f448830.jpg,1,5,931,258
8368,7a399627.jpg,176,14,921,577
8369,1e1c14c5.jpg,12,79,1092,458
8370,0c5de573.jpg,28,116,1049,510
8371,6e36d7b7.jpg,37,12,1073,422
8372,768e56cd.jpg,103,132,1025,492
8373,9afd42d0.jpg,205,40,864,460
8374,9f1fd6ae.jpg,21,35,690,191
8375,7d8b6794.jpg,14,45,1084,457
8376,1bfd386e.jpg,-5,-2,818,292
8377,224f5d54.jpg,20,66,1066,457
8378,170c92d7.jpg,114,120,456,251
8379,f6327668.jpg,15,18,1080,267
8380,70d5f7dc.jpg,12,62,1058,440
8381,851a3114.jpg,29,45,985,234
8382,745fe5b7.jpg,-3,0,919,203
8383,b4f0a727.jpg,-1,-4,1092,243
8384,81451159.jpg,24,113,1082,419
8385,5d72e57d.jpg,208,182,889,474
8386,4809f40c.jpg,31,213,893,465
8387,24d2154b.jpg,7,5,1082,268
8388,f4c81765.jpg,183,196,931,446
8389,dce9ff9f.jpg,-5,4,1090,288
8390,4f447f94.jpg,22,19,1079,309
8391,bbcf3f53.jpg,-6,10,1084,468
8392,a07137eb.jpg,71,-1,645,368
8393,5f47037c.jpg,9,10,1088,432
8394,f75c5abe.jpg,7,12,1080,295
8395,a9b2d761.jpg,9,64,1074,340
8396,2f899d4d.jpg,3,14,1110,278
8397,c6c93020.jpg,90,71,649,370
8398,a171b69a.jpg,16,60,1090,629
8399,847238a3.jpg,2,12,866,251
8400,6884780e.jpg,16,49,1078,412
8401,307108ed.jpg,121,145,968,480
8402,838a75d5.jpg,14,59,1103,551
8403,cefa47d6.jpg,0,-11,1050,576
8404,da1df29f.jpg,-9,-3,1097,300
8405,178686dc.jpg,2,4,826,324
8406,2f9e7a12.jpg,25,46,826,357
8407,3bbcaa4d.jpg,13,105,651,345
8408,9fc1aad4.jpg,-9,0,1101,200
8409,ef3578e6.jpg,0,3,1095,327
8410,660e39f4.jpg,25,10,1054,218
8411,6b7a5a1d.jpg,-1,7,1080,291
8412,83019e12.jpg,58,190,1047,465
8413,eefdcd97.jpg,7,43,1006,392
8414,8ce06fc5.jpg,5,11,455,174
8415,b6d930d7.jpg,29,135,1046,478
8416,7fc9dbc8.jpg,6,40,1083,374
8417,939e6b16.jpg,-3,2,1120,247
8418,3c1ac699.jpg,191,198,925,557
8419,ae4ed2c5.jpg,175,139,909,467
8420,fdc37bf3.jpg,9,122,890,382
8421,7336b9e8.jpg,13,31,686,237
8422,224fceee.jpg,0,-4,1060,371
8423,a10c9417.jpg,226,108,850,415
8424,f1167748.jpg,48,71,819,341
8425,9855e275.jpg,-7,2,1080,269
8426,7f1269c9.jpg,37,24,1074,420
8427,3a1f1746.jpg,19,171,1043,431
8428,b1a9e79e.jpg,270,258,831,445
8429,2b0b0326.jpg,21,112,929,381
8430,3f964dd3.jpg,7,-6,1069,442
8431,948dba9e.jpg,1,5,300,114
8432,1e976db7.jpg,10,37,1058,365
8433,7007537a.jpg,31,163,1033,465
8434,9917eec4.jpg,27,5,1053,337
8435,cc085f10.jpg,15,102,1076,431
8436,196d9d20.jpg,175,247,946,524
8437,f61f4cb3.jpg,37,174,1039,443
8438,412a41d3.jpg,12,86,1051,512
8439,9b6ea01b.jpg,180,132,954,431
8440,322400fe.jpg,15,137,1072,561
8441,46ed6998.jpg,49,176,1033,485
8442,f5287173.jpg,62,142,1042,501
8443,22ebc749.jpg,16,45,633,319
8444,220d0887.jpg,22,120,1077,462
8445,68776b72.jpg,5,4,1103,325
8446,64c37ec4.jpg,25,111,1061,422
8447,4fe6e666.jpg,4,7,380,208
8448,fe529671.jpg,6,8,1063,293
8449,b4acaa2d.jpg,-12,-1,1105,276
8450,69dd7149.jpg,93,-13,1022,707
8451,d1932fb5.jpg,7,22,1110,592
8452,8cd34faa.jpg,8,105,1113,362
8453,ea5f45ca.jpg,192,119,972,1242
8454,4ca5ea71.jpg,7,2,1100,438
8455,acf725fd.jpg,25,38,1082,417
8456,4b6cee90.jpg,0,3,574,190
8457,6e17721f.jpg,31,73,1086,398
8458,f976672a.jpg,-5,15,1133,451
8459,29c68956.jpg,6,-5,1081,371
8460,6c5b7a1a.jpg,59,175,1005,493
8461,946024d1.jpg,25,106,1083,452
8462,4e8b29f4.jpg,1,31,946,599
8463,910b55d6.jpg,2,107,769,327
8464,10971b3f.jpg,103,142,987,520
8465,1d384cc2.jpg,1,47,1040,276
8466,6d2adda7.jpg,11,123,1066,513
8467,756454a2.jpg,-11,-3,1111,368
8468,ddf1016b.jpg,57,132,1033,499
8469,bf688f3b.jpg,44,94,1071,347
8470,d9726a12.jpg,25,63,1025,420
8471,eef58014.jpg,24,43,1099,384
8472,64e37c79.jpg,20,135,1093,528
8473,ce30b151.jpg,89,95,955,475
8474,5cd7dac1.jpg,82,169,1017,442
8475,523539d0.jpg,27,33,1011,196
8476,c9dd23b9.jpg,22,70,1052,418
8477,c3961fe9.jpg,19,123,995,420
8478,f5cd5460.jpg,12,-1,1090,328
8479,c018a6ac.jpg,0,0,1105,258
8480,29406608.jpg,52,41,597,197
8481,fe004da5.jpg,321,470,794,896
8482,f33f1df2.jpg,8,75,846,262
8483,916594a7.jpg,21,63,699,266
8484,7c863c00.jpg,217,31,1014,603
8485,b5724112.jpg,115,117,997,344
8486,aa9b6a94.jpg,7,22,1059,222
8487,221115d0.jpg,-8,-3,1131,419
8488,6f7e4d48.jpg,45,13,817,232
8489,2b47d3f8.jpg,22,50,638,315
8490,57dca137.jpg,6,65,1060,446
8491,374aaece.jpg,10,15,1085,329
8492,29be84ab.jpg,27,145,1015,446
8493,21db85f5.jpg,1,-5,1095,337
8494,34832b8b.jpg,15,45,1083,328
8495,c4c6c942.jpg,159,141,513,324
8496,6c54a646.jpg,27,56,1045,453
8497,4d9f10a3.jpg,14,73,924,490
8498,e39b55ef.jpg,36,59,1056,289
8499,1f882f6e.jpg,79,129,915,352
8500,d1dde02e.jpg,8,6,1064,400
8501,7952c17c.jpg,-8,8,1090,198
8502,7768134b.jpg,29,68,974,360
8503,2d6610b9.jpg,59,23,597,350
8504,76d6df54.jpg,12,120,1062,356
8505,4d07cf4c.jpg,33,107,1057,468
8506,ec772744.jpg,156,166,937,429
8507,a2646f28.jpg,9,122,1034,405
8508,fd35f470.jpg,14,140,1078,371
8509,a8004314.jpg,162,108,969,466
8510,98d32964.jpg,10,110,1090,459
8511,aa8282dc.jpg,10,1,1073,240
8512,1bc51d67.jpg,0,21,691,261
8513,a004a17b.jpg,0,1,674,301
8514,68b8123a.jpg,26,142,1056,495
8515,fa4822c4.jpg,7,31,523,163
8516,71ffa6c5.jpg,18,60,1061,506
8517,1a7b5ef5.jpg,7,107,1091,469
8518,34f5202b.jpg,77,-12,965,443
8519,aab0c448.jpg,19,10,1020,342
8520,238ae4f1.jpg,47,155,1010,480
8521,d878fbcd.jpg,121,188,933,496
8522,b552ac42.jpg,-8,-2,1086,318
8523,ed036c70.jpg,108,12,957,572
8524,e364b53b.jpg,-3,10,1101,311
8525,d3af29e6.jpg,-5,7,1093,380
8526,c40295f9.jpg,45,53,1044,645
8527,5ae1b317.jpg,0,64,712,368
8528,842686a1.jpg,8,5,780,183
8529,d6136baa.jpg,56,51,612,360
8530,de2e860e.jpg,0,7,1102,306
8531,d584bbfe.jpg,-4,0,1071,274
8532,9aba381a.jpg,-11,0,1099,360
8533,468c50e5.jpg,4,51,1113,398
8534,b13dde02.jpg,193,208,899,452
8535,8d2663c1.jpg,-2,-5,1106,518
8536,50c98499.jpg,7,149,910,416
8537,ae5abd6a.jpg,-5,94,833,285
8538,7162b783.jpg,16,97,666,259
8539,7ae3e3c7.jpg,5,5,1086,315
8540,848bbffe.jpg,-12,-2,1092,308
8541,1efa630a.jpg,18,-1,752,331
8542,3634db62.jpg,210,145,871,472
8543,04867dab.jpg,32,29,1091,389
8544,2f87bbcf.jpg,14,53,678,308
8545,db12aa57.jpg,27,38,1064,463
8546,d2cd018e.jpg,3,10,1058,272
8547,13b223b5.jpg,9,10,1087,299
8548,129c160e.jpg,-7,-2,1110,350
8549,efee2355.jpg,1,-6,1096,384
8550,8d261dbf.jpg,35,168,1047,511
8551,63970545.jpg,73,100,570,319
8552,ef63286c.jpg,7,28,806,151
8553,7dd8602d.jpg,27,21,1078,399
8554,84063d6d.jpg,13,48,660,242
8555,6187f143.jpg,106,217,938,546
8556,870efb7b.jpg,162,130,955,392
8557,8fee5c9b.jpg,32,58,684,330
8558,9eba882e.jpg,2,22,1052,223
8559,417899af.jpg,-13,-1,1095,251
8560,aa1569e8.jpg,24,116,686,306
8561,464abd87.jpg,22,16,997,349
8562,6047e812.jpg,14,100,1011,511
8563,108b023e.jpg,3,3,1052,202
8564,f3445000.jpg,-14,0,1108,335
8565,64141b01.jpg,4,24,484,154
8566,489639e6.jpg,38,156,1049,472
8567,38e269be.jpg,17,7,1081,289
8568,9a957c3e.jpg,6,86,538,218
8569,51e4b062.jpg,38,172,1010,463
8570,b0c7c806.jpg,86,216,968,465
8571,ed0f759b.jpg,3,78,1083,583
8572,f1bebb68.jpg,15,113,1052,438
8573,42daedc8.jpg,-2,10,1080,341
8574,a5143f10.jpg,15,3,1091,348
8575,25e07b50.jpg,26,21,1077,377
8576,7b484271.jpg,112,168,987,471
8577,a8bec9ad.jpg,174,52,827,374
8578,32d9e0da.jpg,10,2,1084,486
8579,91e4657b.jpg,75,-15,1062,998
8580,c00a4d96.jpg,32,14,1049,369
8581,a2951443.jpg,3,159,1012,436
8582,69d946a0.jpg,8,118,704,302
8583,41f8fad5.jpg,34,142,1025,401
8584,c9819204.jpg,35,67,1050,291
8585,78535648.jpg,20,27,1006,486
8586,7d41d9e5.jpg,1,17,295,108
8587,850769a4.jpg,23,12,1061,330
8588,e19655a4.jpg,-6,-4,1117,363
8589,ce6abadc.jpg,296,201,846,434
8590,56146c11.jpg,74,89,1028,331
8591,27627742.jpg,-5,3,1093,446
8592,1d35c098.jpg,45,35,839,240
8593,571bb97d.jpg,-3,6,739,333
8594,c9c42bba.jpg,-4,4,1061,433
8595,a0d40cf6.jpg,135,156,676,345
8596,1c60866a.jpg,8,48,1083,422
8597,a15a4cf7.jpg,10,50,1089,525
8598,3455f61f.jpg,125,65,989,426
8599,bf53fcf1.jpg,12,99,708,336
8600,b9a24253.jpg,30,-4,756,340
8601,cd656086.jpg,14,63,1068,342
8602,5cd2b1d5.jpg,15,148,1064,458
8603,feb971ea.jpg,5,24,1027,622
8604,ef95856c.jpg,112,150,645,283
8605,3622cac8.jpg,11,22,483,127
8606,58e74dc4.jpg,-12,-3,1113,336
8607,abc46a32.jpg,13,87,1028,421
8608,883c791e.jpg,2,75,561,241
8609,1c03483e.jpg,16,11,1076,228
8610,73d23a5e.jpg,0,2,1104,335
8611,a23d95cc.jpg,-17,-6,1112,383
8612,c8846609.jpg,8,4,1067,245
8613,98ea4711.jpg,33,19,1010,533
8614,cf8e48e4.jpg,-1,2,1057,257
8615,ed43c7ee.jpg,20,0,1052,393
8616,c0b4a325.jpg,21,87,692,336
8617,b412785e.jpg,3,13,1059,424
8618,fdca36b9.jpg,5,94,756,284
8619,195db58f.jpg,5,10,1099,297
8620,fe8aa03b.jpg,31,62,1042,518
8621,d7d952ae.jpg,37,14,480,284
8622,6f9b8294.jpg,86,81,949,551
8623,d5d3808d.jpg,8,5,780,183
8624,2b508898.jpg,27,12,1049,296
8625,87b2ba04.jpg,265,172,832,501
8626,39a23b78.jpg,-8,1,1108,229
8627,45cae2b1.jpg,1,32,697,387
8628,8d8852ce.jpg,9,4,1069,426
8629,a77f4d68.jpg,25,38,1027,313
8630,d2bf3e2f.jpg,14,17,1062,415
8631,aab30af5.jpg,8,27,326,159
8632,afa34657.jpg,96,85,774,379
8633,b735ecf5.jpg,21,180,1036,506
8634,8c3badb9.jpg,3,8,1077,236
8635,9f9dbf24.jpg,25,61,980,576
8636,73616977.jpg,33,37,1044,318
8637,eb7c117e.jpg,171,125,666,420
8638,4498fd8f.jpg,6,2,1072,415
8639,cdd2705b.jpg,9,-2,1070,402
8640,c9619e98.jpg,13,5,1051,456
8641,6ba8a787.jpg,11,97,835,349
8642,31e4f392.jpg,64,154,1012,495
8643,5d1a0b03.jpg,1,4,739,309
8644,51b0d5b6.jpg,-16,-14,1105,355
8645,ba72799e.jpg,7,128,1044,372
8646,7ce46c20.jpg,174,169,932,501
8647,d7d943a3.jpg,146,21,561,356
8648,dafdc2fa.jpg,156,126,948,386
8649,d8caf8ad.jpg,252,199,869,383
8650,5596e225.jpg,63,122,1029,544
8651,bc28dfde.jpg,38,29,627,231
8652,c50de929.jpg,-2,10,1082,355
8653,dfd86672.jpg,29,157,1045,522
8654,81697b2c.jpg,-18,-9,1115,303
8655,69f19df3.jpg,53,141,1017,487
8656,e07c08cd.jpg,18,10,1046,293
8657,2fdd14f7.jpg,0,-2,915,357
8658,ad5cedb8.jpg,135,168,542,331
8659,f2dcc885.jpg,-3,122,1084,511
8660,634a621e.jpg,189,160,959,439
8661,e622bdb3.jpg,19,16,475,257
8662,f6ab48ac.jpg,12,9,1046,200
8663,2deed396.jpg,57,209,1029,514
8664,60eff957.jpg,9,88,1137,598
8665,ade99a2a.jpg,15,201,1054,497
8666,a91ad071.jpg,19,149,657,309
8667,567cc10d.jpg,21,33,1062,405
8668,d18713d4.jpg,4,11,230,67
8669,7236c1f6.jpg,-2,-1,1112,321
8670,a7d163e8.jpg,10,66,1075,519
8671,1ec8d7f2.jpg,-3,16,1097,234
8672,58cd0440.jpg,35,98,1082,442
8673,9f982966.jpg,0,7,760,385
8674,cb748986.jpg,41,0,911,548
8675,296dd6d2.jpg,19,47,1053,297
8676,5ccdd094.jpg,28,114,1050,469
8677,3f209764.jpg,39,109,1073,499
8678,fc226174.jpg,34,29,1007,514
8679,09f70419.jpg,7,7,1124,431
8680,4ac1e65c.jpg,32,50,783,341
8681,353fe23f.jpg,122,218,938,445
8682,497d4546.jpg,3,12,1108,370
8683,7fb34057.jpg,0,4,927,271
8684,ebcd978e.jpg,26,147,988,456
8685,dd6ed8bb.jpg,2,151,1090,507
8686,34002a38.jpg,4,4,1088,307
8687,a7d28984.jpg,18,33,1049,300
8688,96b3fd19.jpg,6,19,1034,289
8689,cab2d23d.jpg,94,71,929,498
8690,d3050057.jpg,3,10,1068,292
8691,6d5cb156.jpg,5,0,106,59
8692,1c820ca3.jpg,58,11,318,181
8693,4b7a10a8.jpg,14,102,1084,385
8694,70577256.jpg,50,-2,1007,380
8695,f0b20755.jpg,195,138,855,390
8696,9490698e.jpg,13,27,1085,570
8697,582d3870.jpg,12,0,1133,389
8698,d3624b92.jpg,19,4,371,225
8699,ade8176b.jpg,88,61,1018,596
8700,b52dbf8e.jpg,287,160,814,349
8701,875ec073.jpg,11,113,1057,416
8702,32ba6c15.jpg,23,95,1065,338
8703,751679ca.jpg,32,151,1078,593
8704,80fcc606.jpg,62,35,988,699
8705,4891188d.jpg,109,118,982,456
8706,85140821.jpg,22,109,1084,475
8707,58056372.jpg,35,107,892,369
8708,7d346776.jpg,23,12,1079,407
8709,9df8cb90.jpg,54,30,686,493
8710,39be514e.jpg,0,5,1104,316
8711,79e07c00.jpg,28,15,1070,624
8712,e627702b.jpg,3,13,777,241
8713,a0a67a94.jpg,40,124,1055,445
8714,cf2da6b3.jpg,1,0,1096,326
8715,a5855f68.jpg,73,101,1034,461
8716,18558991.jpg,3,28,1126,418
8717,9051d067.jpg,227,105,820,559
8718,36f88593.jpg,30,5,1055,356
8719,997c805c.jpg,260,241,763,415
8720,d2b6789c.jpg,2,6,729,390
8721,5bc7b50b.jpg,158,-16,964,628
8722,8f6a1d0d.jpg,-1,27,1120,306
8723,ded233ca.jpg,22,16,1079,492
8724,30f59bdd.jpg,100,101,993,564
8725,de72afa6.jpg,-1,6,1089,324
8726,7968847f.jpg,66,103,1026,375
8727,2383cecf.jpg,-6,-1,1084,377
8728,bca153b8.jpg,81,200,995,488
8729,9669b919.jpg,154,72,632,309
8730,d121d194.jpg,11,9,1073,439
8731,eac1a851.jpg,1,-5,1095,337
8732,aa48afa1.jpg,-2,-7,649,266
8733,73cfb77f.jpg,276,256,918,537
8734,ddef7e36.jpg,-1,4,1084,338
8735,8e9e3b46.jpg,29,3,1055,416
8736,7f670070.jpg,6,74,794,345
8737,9f1d3540.jpg,5,22,550,281
8738,a94f2a62.jpg,54,140,999,400
8739,91974c11.jpg,3,74,566,244
8740,294ebab6.jpg,16,36,674,337
8741,71851ff2.jpg,160,211,959,537
8742,2e4d9c6a.jpg,123,198,953,532
8743,8c94a8d0.jpg,64,100,934,460
8744,40776b8c.jpg,17,69,763,404
8745,c6e7c5dc.jpg,0,7,1096,446
8746,cf25018a.jpg,15,32,708,390
8747,44231643.jpg,18,19,1037,285
8748,b8eda42a.jpg,-3,9,1116,219
8749,f32a1c5d.jpg,198,159,958,442
8750,89058f20.jpg,42,35,654,235
8751,78086c7b.jpg,19,79,1072,523
8752,a1a2f1eb.jpg,14,28,586,165
8753,eefa83ad.jpg,13,42,908,329
8754,5aa15488.jpg,-12,-5,1074,392
8755,67017d28.jpg,19,74,870,408
8756,164010d0.jpg,22,159,1042,428
8757,a7f86888.jpg,452,252,616,426
8758,79d174db.jpg,-4,4,1108,387
8759,28951da3.jpg,-6,7,955,241
8760,9407d2c1.jpg,-1,0,429,202
8761,3f35091a.jpg,4,-1,1064,278
8762,2ebaf8a7.jpg,34,85,670,239
8763,78832a09.jpg,47,102,981,573
8764,1f4c196f.jpg,21,60,1060,466
8765,cebc03a9.jpg,1,19,1101,435
8766,27229cd9.jpg,33,66,1024,506
8767,25a938fb.jpg,136,87,941,528
8768,81c98174.jpg,20,154,1059,446
8769,9d31f665.jpg,70,113,1049,461
8770,649fee44.jpg,21,17,1135,221
8771,8bf43937.jpg,-13,-8,1120,378
8772,31308bd7.jpg,40,111,1058,572
8773,32b6748b.jpg,23,101,1073,556
8774,e976465c.jpg,-3,16,1097,234
8775,496b52ff.jpg,66,160,943,416
8776,0a552569.jpg,0,3,1106,413
8777,c26340b7.jpg,41,147,1058,503
8778,80073591.jpg,18,29,1056,370
8779,fd0c8231.jpg,-5,0,1084,351
8780,fa617666.jpg,-4,-1,1073,341
8781,e3c13b7f.jpg,149,127,898,400
8782,a0d554b2.jpg,-6,1,1087,300
8783,669745ef.jpg,27,101,1080,419
8784,252cb6f2.jpg,11,19,1019,396
8785,44da8028.jpg,26,29,926,355
8786,b19b448b.jpg,42,61,1056,397
8787,a596311e.jpg,-1,-2,1120,353
8788,462ec9af.jpg,14,23,1073,243
8789,8f6e2cef.jpg,10,1,1073,240
8790,35454668.jpg,4,3,964,239
8791,697705f2.jpg,26,169,1042,481
8792,7f7c3b84.jpg,45,17,1030,601
8793,d38ecbb6.jpg,16,71,711,336
8794,30c0f272.jpg,19,48,1083,357
8795,a2095252.jpg,324,277,814,435
8796,d66b04e7.jpg,14,9,1052,172
8797,7433b691.jpg,3,5,1060,323
8798,2ff1d55b.jpg,35,146,1078,490
8799,59ecd346.jpg,17,17,1077,175
8800,d56b6f59.jpg,37,179,1052,500
8801,e30d9525.jpg,274,236,859,449
8802,4f133205.jpg,152,217,1009,577
8803,480eb68b.jpg,27,137,1048,446
8804,389f918f.jpg,154,69,953,464
8805,c2e96c8c.jpg,-4,-4,1077,434
8806,f8396d08.jpg,33,122,1023,473
8807,de688f29.jpg,146,181,901,497
8808,e22715b2.jpg,-2,-7,1071,387
8809,115979f2.jpg,46,65,945,394
8810,726a496d.jpg,24,124,1007,446
